,users,period
35,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
36,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
37,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
38,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
39,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
40,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
41,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
42,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
43,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
44,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
45,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
46,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
47,"104,116,124,131,132,17,204,211,246,249,280,292,318,326,332,345,351,357,358,377,414,419,432,442,448,462,464,472,483,484,489,490,503,520,539,573,606,68,70,83,86,88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2012
0,"16,21,228,249,282,29,292,318,348,376,388,414,415,419,435,448,460,462,483,489,522,543,562,573,576,606,68,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2013
1,"16,21,228,249,282,29,292,318,348,376,388,414,415,419,435,448,460,462,483,489,522,543,562,573,576,606,68,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2013
2,"16,21,228,249,282,29,292,318,348,376,388,414,415,419,435,448,460,462,483,489,522,543,562,573,576,606,68,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2013
3,"16,21,228,249,282,29,292,318,348,376,388,414,415,419,435,448,460,462,483,489,522,543,562,573,576,606,68,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2013
4,"16,21,228,249,282,29,292,318,348,376,388,414,415,419,435,448,460,462,483,489,522,543,562,573,576,606,68,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2013
5,"16,21,228,249,282,29,292,318,348,376,388,414,415,419,435,448,460,462,483,489,522,543,562,573,576,606,68,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2013
6,"16,21,228,249,282,29,292,318,348,376,388,414,415,419,435,448,460,462,483,489,522,543,562,573,576,606,68,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2013
7,"16,21,228,249,282,29,292,318,348,376,388,414,415,419,435,448,460,462,483,489,522,543,562,573,576,606,68,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2013
8,"16,21,228,249,282,29,292,318,348,376,388,414,415,419,435,448,460,462,483,489,522,543,562,573,576,606,68,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2013
9,"16,21,228,249,282,29,292,318,348,376,388,414,415,419,435,448,460,462,483,489,522,543,562,573,576,606,68,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2013
10,"16,21,228,249,282,29,292,318,348,376,388,414,415,419,435,448,460,462,483,489,522,543,562,573,576,606,68,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2013
11,"16,21,228,249,282,29,292,318,348,376,388,414,415,419,435,448,460,462,483,489,522,543,562,573,576,606,68,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2013
12,"16,21,228,249,282,29,292,318,348,376,388,414,415,419,435,448,460,462,483,489,522,543,562,573,576,606,68,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2013
13,"16,21,228,249,282,29,292,318,348,376,388,414,415,419,435,448,460,462,483,489,522,543,562,573,576,606,68,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2013
14,"16,21,228,249,282,29,292,318,348,376,388,414,415,419,435,448,460,462,483,489,522,543,562,573,576,606,68,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2013
0,"104,203,21,222,237,249,261,29,318,326,371,448,483,496,522,528,573,60,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2014
1,"104,203,21,222,237,249,261,29,318,326,371,448,483,496,522,528,573,60,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2014
2,"104,203,21,222,237,249,261,29,318,326,371,448,483,496,522,528,573,60,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2014
0,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
1,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
2,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
3,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
4,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
5,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
6,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
7,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
8,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
9,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
10,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
11,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
12,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
13,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
14,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
15,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
16,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
17,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
18,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
19,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
20,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
21,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
22,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
23,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
24,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
25,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
26,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
27,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
28,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
29,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
30,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
31,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
32,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
33,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
34,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
35,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
36,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
37,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
38,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
39,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
40,"103,105,112,119,123,143,152,177,189,193,2,21,227,231,233,241,249,256,285,292,298,300,308,317,318,323,326,341,344,378,393,426,439,441,443,448,466,487,497,506,509,511,522,533,537,563,581,582,598,63,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2015
0,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
1,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
2,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
3,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
4,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
5,"10,103,105,106,119,122,125,139,148,18,196,21,210,233,24,247,249,251,285,291,292,298,305,318,319,326,339,408,41,418,424,445,448,462,495,52,525,534,557,560,564,583,610,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2016
